suite,task,task_family,problem_type,optimizer,seed,device,hyperparameters,final_train_loss,final_val_loss,final_val_accuracy,best_val_loss,best_val_accuracy,steps_to_target_loss,steps_to_target_accuracy,convergence_speed,loss_variance,gradient_norm_variance,update_norm_variance,gradient_norm_stability,update_norm_stability,training_stability,generalization_gap,runtime_seconds,runtime_per_step_ms,peak_memory_mb,optimizer_state_mb,diverged,trace_path,num_parameters,mean_oscillation_score,mean_energy_drift,mean_relative_energy_drift,mean_normalized_total_energy,mean_kinetic_energy,mean_potential_energy,mean_total_hamiltonian,mean_momentum_norm,mean_parameter_step_norm,mean_inverse_mass_mean,mean_inverse_mass_std,mean_effective_damping,mean_alignment_scale,mean_effective_lr_scale,mean_grad_momentum_cosine,mean_force_momentum_cosine,mean_grad_previous_grad_cosine,mean_update_previous_update_cosine,mean_rotation_score,mean_rotation_gate,mean_coherence_score,mean_magneto_activation,mean_stable_gate,mean_field_strength,mean_magneto_projection_strength,mean_magneto_friction_multiplier,mean_recovery_score,mean_direction_coherence,mean_rotation_score_structural,mean_trust_scale,mean_stress_gate,mean_relative_gradient_scale,mean_constraint_agreement,mean_recoverability_score,mean_support_balance,mean_consensus_strength,mean_component_conflict,mean_memory_alignment,mean_residual_alignment,mean_block_coherence,mean_block_trust_scale,mean_block_norm_ratio,mean_memory_ratio,mean_block_conflict,mean_filter_support,mean_conv_trust_bonus,mean_conv_step_multiplier,mean_observation_recoverability,mean_observation_disagreement,mean_view_support,selection_score
smoke,digits_cnn,neural,classification,block_direction_optimizer_v42,11,cpu,"{""block_strategy"": ""smart_v4"", ""coherence_weight"": 0.22, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.12, ""consensus_memory_mix"": 0.44, ""conv_consensus_bonus"": 0.12, ""conv_energy_power_bonus"": 0.15, ""conv_fallback_relaxation"": 0.05, ""conv_max_update_ratio"": 0.1, ""conv_memory_bonus"": 0.08, ""conv_step_floor"": 0.82, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.52, ""dimension_power"": 0.06, ""energy_decay"": 0.97, ""energy_power"": 0.58, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.04, ""lr"": 0.012, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.04, ""max_scale"": 1.45, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.82, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 768, ""smooth_decay"": 0.94, ""stability_weight"": 0.2, ""stable_consensus_bonus"": 0.08, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",2.158085346221924,1.8011127412319183,0.27888257801532745,1.8011127412319183,0.27888257801532745,,,110,0.03926352232024353,0.2540125741919728,0.002143311541857948,1.1854551889144564,0.5679599712338445,0.3580791468340589,-0.3569726049900055,4.9443750840146095,44.94886440013281,0.40984535217285156,0.058376312255859375,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/digits_cnn__block_direction_optimizer_v42__seed11.csv,3658,0.4995626578354534,,,,,,,,,,,,,,,,,,,,0.3790727714046104,,,,,,1.0,,,,,,,,,0.7351897730113143,,,,,,,,,0.2713055316453186,0.022767660646364873,0.9780153223814444,,,,0.09680812777612344
smoke,digits_cnn,neural,classification,block_direction_optimizer_v4_fast,11,cpu,"{""block_strategy"": ""smart_v4"", ""coherence_weight"": 0.18, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.14, ""consensus_memory_mix"": 0.38, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.52, ""dimension_power"": 0.06, ""energy_decay"": 0.97, ""energy_power"": 0.5, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.04, ""lr"": 0.015, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.05, ""max_scale"": 1.45, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.82, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 1024, ""smooth_decay"": 0.96, ""stability_weight"": 0.16, ""stable_consensus_bonus"": 0.1, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",2.2770512104034424,2.2098940014839172,0.24029356241226196,2.2098940014839172,0.24029356241226196,,,110,0.000621551438387068,0.016634899984241086,0.00031775024361048286,0.6504191386352273,0.45254115850007953,0.4753796486112661,-0.06715720891952515,3.939212791970931,35.81102538155392,0.30880069732666016,0.058376312255859375,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/digits_cnn__block_direction_optimizer_v4_fast__seed11.csv,3658,0.7856552884004867,,,,,,,,,,,,,,,,,,,,0.3650036742097396,,,,,,1.0,,,,,,,,,0.7359039298468305,,,,,,,,,,,,,,,0.019273084691950864
smoke,digits_cnn,neural,classification,adamw,11,cpu,"{""lr"": 0.001, ""weight_decay"": 0.0001}",2.255863904953003,2.0273759961128235,0.5002367421984673,2.0273759961128235,0.5002367421984673,,,110,0.00467015496431806,0.05688453917611795,6.671604861749122e-05,0.8612436507400834,0.23865432357447444,0.4751568676195088,-0.22848790884017944,0.5704357089707628,5.18577917246148,0.1401996612548828,0.0279388427734375,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/digits_cnn__adamw__seed11.csv,3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297265634838969
smoke,digits_cnn,neural,classification,rmsprop,11,cpu,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.9121648669242859,1.8521215915679932,0.4946141093969345,0.9841839820146561,0.616240531206131,,,88,0.43140764668136855,1.6199504314767075,0.11991940950204917,0.8302480725219789,0.702820531683392,0.3373277150393356,0.9399567246437073,0.5546704169828445,5.042458336207677,0.13672828674316406,0.01398468017578125,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/digits_cnn__rmsprop__seed11.csv,3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49625175067059696
smoke,oscillatory_valley,stress,regression,block_direction_optimizer_v42,11,cpu,"{""block_strategy"": ""smart_v4"", ""coherence_weight"": 0.22, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.12, ""consensus_memory_mix"": 0.44, ""conv_consensus_bonus"": 0.12, ""conv_energy_power_bonus"": 0.15, ""conv_fallback_relaxation"": 0.05, ""conv_max_update_ratio"": 0.1, ""conv_memory_bonus"": 0.08, ""conv_step_floor"": 0.82, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.52, ""dimension_power"": 0.06, ""energy_decay"": 0.97, ""energy_power"": 0.58, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.04, ""lr"": 0.012, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.04, ""max_scale"": 1.45, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.82, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 768, ""smooth_decay"": 0.94, ""stability_weight"": 0.2, ""stable_consensus_bonus"": 0.08, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",0.016047924757003784,0.01604771614074707,,0.01604771614074707,,56.0,,56,0.28958959512163573,2.966704799399705,5.6806771869716835e-05,4.2439348180188645,1.1475411050170576,0.14967672406178867,-2.086162567138672e-07,1.4385215829825029,3.669697915771691,0.8653125762939453,7.2479248046875e-05,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/oscillatory_valley__block_direction_optimizer_v42__seed11.csv,2,0.5,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,0.0,0.0,1.0,,,,-0.030527195896828858
smoke,oscillatory_valley,stress,regression,block_direction_optimizer_v4_fast,11,cpu,"{""block_strategy"": ""smart_v4"", ""coherence_weight"": 0.18, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.14, ""consensus_memory_mix"": 0.38, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.52, ""dimension_power"": 0.06, ""energy_decay"": 0.97, ""energy_power"": 0.5, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.04, ""lr"": 0.015, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.05, ""max_scale"": 1.45, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.82, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 1024, ""smooth_decay"": 0.96, ""stability_weight"": 0.16, ""stable_consensus_bonus"": 0.1, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",0.01603303849697113,0.01603318750858307,,0.01603318750858307,,56.0,,56,0.21470288301724846,2.18290663963015,8.976342641524159e-05,4.88199099153269,1.5844646557740758,0.13018869432939786,1.4901161193847656e-07,1.2004292500205338,3.0623195153585048,0.7052431106567383,7.2479248046875e-05,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/oscillatory_valley__block_direction_optimizer_v4_fast__seed11.csv,2,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,-0.02676833165944549
smoke,oscillatory_valley,stress,regression,adamw,11,cpu,"{""lr"": 0.001, ""weight_decay"": 0.0001}",1.6932004690170288,1.6877628564834595,,1.6877628564834595,,,,392,1.2040988415021314,4.515423625884161,3.276211785781443e-08,0.20865589081023825,0.16907441611379267,0.38732229846021476,-0.005437612533569336,0.1146895830752328,0.2925754670286551,0.22446918487548828,1.9073486328125e-05,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/oscillatory_valley__adamw__seed11.csv,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.747967798558566
smoke,oscillatory_valley,stress,regression,rmsprop,11,cpu,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.015994831919670105,0.015994831919670105,,0.015994831919670105,,112.0,,336,0.5088794820576089,6.298111575372487,3.455583311266028e-05,1.7908223928064118,2.3934693584224633,0.17564902916554861,0.0,0.09640204103197902,0.245923574061171,0.22263717651367188,1.1444091796875e-05,0,/Users/stevenreid/Documents/New project/repos/block-direction-optimizer/reports/reference_cnn_branch/traces/smoke/oscillatory_valley__rmsprop__seed11.csv,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04143880602255055
